Borewell_ID,Year,Month,Day,Rainfall_mm,GW_Level_m,Prev_Day_GW,Prev_7Day_GW,temperature,latitude,longitude
borewell_3,2021,12,23,5.86,15.439,15.512,15.389,33.3,13.09014,80.262
borewell_3,2021,12,24,2.99,15.416,15.439,15.404,30.3,13.09014,80.262
borewell_3,2021,12,25,2.83,15.427,15.416,15.414,30.5,13.09014,80.262
borewell_3,2021,12,26,0.05,15.488,15.427,15.425,28.9,13.09014,80.262
borewell_3,2021,12,27,1.28,15.39,15.488,15.425,29.8,13.09014,80.262
borewell_3,2021,12,28,3.73,15.49,15.39,15.452,30.9,13.09014,80.262
borewell_3,2021,12,29,3.8,15.396,15.49,15.435,24.9,13.09014,80.262
borewell_3,2021,12,30,1.28,15.334,15.396,15.42,26.0,13.09014,80.262
borewell_3,2021,12,31,1.68,15.393,15.334,15.417,32.2,13.09014,80.262
borewell_3,2022,1,1,5.63,15.437,15.393,15.418,30.5,13.09014,80.262
borewell_3,2022,1,2,2.58,15.405,15.437,15.406,29.4,13.09014,80.262
borewell_3,2022,1,3,1.36,15.333,15.405,15.398,30.1,13.09014,80.262
borewell_3,2022,1,4,3.12,15.309,15.333,15.372,31.0,13.09014,80.262
borewell_3,2022,1,5,0.72,15.346,15.309,15.365,28.4,13.09014,80.262
borewell_3,2022,1,6,4.49,15.374,15.346,15.371,27.7,13.09014,80.262
borewell_3,2022,1,7,4.18,15.323,15.374,15.361,30.6,13.09014,80.262
borewell_3,2022,1,8,1.52,15.451,15.323,15.363,27.1,13.09014,80.262
borewell_3,2022,1,9,4.16,15.379,15.451,15.359,31.2,13.09014,80.262
borewell_3,2022,1,10,4.03,15.424,15.379,15.372,24.9,13.09014,80.262
borewell_3,2022,1,11,4.27,15.4,15.424,15.385,33.1,13.09014,80.262
borewell_3,2022,1,12,2.41,15.265,15.4,15.374,31.4,13.09014,80.262
borewell_3,2022,1,13,2.03,15.391,15.265,15.376,30.8,13.09014,80.262
borewell_3,2022,1,14,0.46,15.247,15.391,15.365,32.9,13.09014,80.262
borewell_3,2022,1,15,1.87,15.3,15.247,15.344,35.0,13.09014,80.262
borewell_3,2022,1,16,3.47,15.24,15.3,15.324,33.0,13.09014,80.262
borewell_3,2022,1,17,0.37,15.298,15.24,15.306,24.5,13.09014,80.262
borewell_3,2022,1,18,3.71,15.375,15.298,15.302,26.2,13.09014,80.262
borewell_3,2022,1,19,0.57,15.262,15.375,15.302,28.1,13.09014,80.262
borewell_3,2022,1,20,0.41,15.206,15.262,15.276,30.1,13.09014,80.262
borewell_3,2022,1,21,1.53,15.311,15.206,15.285,31.6,13.09014,80.262
borewell_3,2022,1,22,2.27,15.303,15.311,15.285,27.8,13.09014,80.262
borewell_3,2022,1,23,0.98,15.264,15.303,15.289,30.6,13.09014,80.262
borewell_3,2022,1,24,1.22,15.33,15.264,15.293,27.7,13.09014,80.262
borewell_3,2022,1,25,2.26,15.264,15.33,15.277,28.2,13.09014,80.262
borewell_3,2022,1,26,2.73,15.31,15.264,15.284,25.8,13.09014,80.262
borewell_3,2022,1,27,5.97,15.353,15.31,15.305,27.2,13.09014,80.262
borewell_3,2022,1,28,3.17,15.29,15.353,15.302,25.9,13.09014,80.262
borewell_3,2022,1,29,2.58,15.341,15.29,15.307,27.1,13.09014,80.262
borewell_3,2022,1,30,1.12,15.298,15.341,15.312,33.2,13.09014,80.262
borewell_3,2022,1,31,1.14,15.323,15.298,15.311,27.2,13.09014,80.262
borewell_3,2022,2,1,3.85,15.364,15.323,15.326,36.0,13.09014,80.262
borewell_3,2022,2,2,4.49,15.296,15.364,15.324,31.5,13.09014,80.262
borewell_3,2022,2,3,0.21,15.364,15.296,15.325,30.6,13.09014,80.262
borewell_3,2022,2,4,3.23,15.3,15.364,15.327,27.4,13.09014,80.262
borewell_3,2022,2,5,0.46,15.253,15.3,15.314,32.1,13.09014,80.262
borewell_3,2022,2,6,2.02,15.284,15.253,15.312,28.3,13.09014,80.262
borewell_3,2022,2,7,2.87,15.323,15.284,15.312,30.4,13.09014,80.262
borewell_3,2022,2,8,2.31,15.246,15.323,15.295,36.0,13.09014,80.262
borewell_3,2022,2,9,2.25,15.268,15.246,15.291,29.7,13.09014,80.262
borewell_3,2022,2,10,2.95,15.309,15.268,15.283,33.4,13.09014,80.262
borewell_3,2022,2,11,0.19,15.328,15.309,15.287,27.9,13.09014,80.262
borewell_3,2022,2,12,4.01,15.247,15.328,15.287,29.9,13.09014,80.262
borewell_3,2022,2,13,0.87,15.244,15.247,15.281,35.3,13.09014,80.262
borewell_3,2022,2,14,2.27,15.33,15.244,15.282,28.1,13.09014,80.262
borewell_3,2022,2,15,4.13,15.321,15.33,15.292,35.4,13.09014,80.262
borewell_3,2022,2,16,1.78,15.28,15.321,15.294,32.1,13.09014,80.262
borewell_3,2022,2,17,1.09,15.239,15.28,15.284,28.3,13.09014,80.262
borewell_3,2022,2,18,2.15,15.362,15.239,15.289,31.9,13.09014,80.262
borewell_3,2022,2,19,3.32,15.409,15.362,15.312,32.9,13.09014,80.262
borewell_3,2022,2,20,0.91,15.304,15.409,15.321,31.9,13.09014,80.262
borewell_3,2022,2,21,1.28,15.247,15.304,15.309,25.3,13.09014,80.262
borewell_3,2022,2,22,3.44,15.34,15.247,15.312,27.8,13.09014,80.262
borewell_3,2022,2,23,4.13,15.412,15.34,15.331,29.3,13.09014,80.262
borewell_3,2022,2,24,1.52,15.321,15.412,15.342,29.8,13.09014,80.262
borewell_3,2022,2,25,1.85,15.28,15.321,15.331,31.9,13.09014,80.262
borewell_3,2022,2,26,3.34,15.289,15.28,15.313,30.5,13.09014,80.262
borewell_3,2022,2,27,0.93,15.274,15.289,15.309,26.0,13.09014,80.262
borewell_3,2022,2,28,2.76,15.233,15.274,15.307,31.1,13.09014,80.262
borewell_3,2022,3,1,0.4,15.255,15.233,15.295,31.8,13.09014,80.262
borewell_3,2022,3,2,3.27,15.253,15.255,15.272,31.7,13.09014,80.262
borewell_3,2022,3,3,1.39,15.334,15.253,15.274,33.2,13.09014,80.262
borewell_3,2022,3,4,6.03,15.374,15.334,15.287,32.5,13.09014,80.262
borewell_3,2022,3,5,3.94,15.251,15.374,15.282,31.4,13.09014,80.262
borewell_3,2022,3,6,0.61,15.267,15.251,15.281,29.8,13.09014,80.262
borewell_3,2022,3,7,2.18,15.274,15.267,15.287,25.0,13.09014,80.262
borewell_3,2022,3,8,4.34,15.29,15.274,15.292,31.3,13.09014,80.262
borewell_3,2022,3,9,2.08,15.337,15.29,15.304,30.6,13.09014,80.262
borewell_3,2022,3,10,4.26,15.228,15.337,15.289,30.8,13.09014,80.262
borewell_3,2022,3,11,1.78,15.353,15.228,15.286,26.2,13.09014,80.262
borewell_3,2022,3,12,1.99,15.333,15.353,15.297,26.8,13.09014,80.262
borewell_3,2022,3,13,1.38,15.299,15.333,15.302,33.2,13.09014,80.262
borewell_3,2022,3,14,0.09,15.2,15.299,15.291,29.9,13.09014,80.262
borewell_3,2022,3,15,0.49,15.199,15.2,15.278,32.0,13.09014,80.262
borewell_3,2022,3,16,2.73,15.261,15.199,15.268,30.1,13.09014,80.262
borewell_3,2022,3,17,5.34,15.217,15.261,15.266,30.1,13.09014,80.262
borewell_3,2022,3,18,3.36,15.275,15.217,15.255,32.8,13.09014,80.262
borewell_3,2022,3,19,1.16,15.242,15.275,15.242,28.5,13.09014,80.262
borewell_3,2022,3,20,5.18,15.334,15.242,15.247,30.3,13.09014,80.262
borewell_3,2022,3,21,1.98,15.251,15.334,15.254,28.6,13.09014,80.262
borewell_3,2022,3,22,1.51,15.33,15.251,15.273,28.7,13.09014,80.262
borewell_3,2022,3,23,5.07,15.413,15.33,15.295,29.1,13.09014,80.262
borewell_3,2022,3,24,2.72,15.257,15.413,15.3,30.7,13.09014,80.262
borewell_3,2022,3,25,1.71,15.292,15.257,15.303,28.6,13.09014,80.262
borewell_3,2022,3,26,5.53,15.359,15.292,15.319,33.8,13.09014,80.262
borewell_3,2022,3,27,4.69,15.275,15.359,15.311,27.3,13.09014,80.262
borewell_3,2022,3,28,0.53,15.309,15.275,15.319,29.4,13.09014,80.262
borewell_3,2022,3,29,3.18,15.392,15.309,15.328,28.7,13.09014,80.262
borewell_3,2022,3,30,3.19,15.257,15.392,15.306,34.3,13.09014,80.262
borewell_3,2022,3,31,4.83,15.308,15.257,15.313,30.6,13.09014,80.262
borewell_3,2022,4,1,2.32,15.271,15.308,15.31,33.1,13.09014,80.262
borewell_3,2022,4,2,5.5,15.228,15.271,15.291,25.5,13.09014,80.262
borewell_3,2022,4,3,1.95,15.361,15.228,15.304,30.8,13.09014,80.262
borewell_3,2022,4,4,1.59,15.228,15.361,15.292,32.7,13.09014,80.262
borewell_3,2022,4,5,0.9,15.39,15.228,15.292,30.2,13.09014,80.262
borewell_3,2022,4,6,3.03,15.342,15.39,15.304,33.2,13.09014,80.262
borewell_3,2022,4,7,4.48,15.227,15.342,15.292,28.4,13.09014,80.262
borewell_3,2022,4,8,1.5,15.316,15.227,15.299,34.2,13.09014,80.262
borewell_3,2022,4,9,2.42,15.297,15.316,15.309,36.0,13.09014,80.262
borewell_3,2022,4,10,0.68,15.308,15.297,15.301,28.9,13.09014,80.262
borewell_3,2022,4,11,0.7,15.261,15.308,15.306,28.7,13.09014,80.262
borewell_3,2022,4,12,3.23,15.326,15.261,15.297,34.4,13.09014,80.262
borewell_3,2022,4,13,1.25,15.223,15.326,15.28,34.7,13.09014,80.262
borewell_3,2022,4,14,3.19,15.351,15.223,15.297,28.4,13.09014,80.262
borewell_3,2022,4,15,2.1,15.279,15.351,15.292,28.7,13.09014,80.262
borewell_3,2022,4,16,2.0,15.272,15.279,15.289,29.2,13.09014,80.262
borewell_3,2022,4,17,0.01,15.346,15.272,15.294,26.0,13.09014,80.262
borewell_3,2022,4,18,4.94,15.427,15.346,15.318,27.2,13.09014,80.262
borewell_3,2022,4,19,3.96,15.385,15.427,15.326,27.0,13.09014,80.262
borewell_3,2022,4,20,1.39,15.37,15.385,15.347,27.7,13.09014,80.262
borewell_3,2022,4,21,2.92,15.324,15.37,15.343,29.9,13.09014,80.262
borewell_3,2022,4,22,2.65,15.332,15.324,15.351,30.7,13.09014,80.262
borewell_3,2022,4,23,0.1,15.325,15.332,15.358,34.7,13.09014,80.262
borewell_3,2022,4,24,3.96,15.319,15.325,15.355,27.0,13.09014,80.262
borewell_3,2022,4,25,1.7,15.239,15.319,15.328,33.0,13.09014,80.262
borewell_3,2022,4,26,1.26,15.303,15.239,15.316,29.4,13.09014,80.262
borewell_3,2022,4,27,1.78,15.308,15.303,15.307,29.9,13.09014,80.262
borewell_3,2022,4,28,1.98,15.296,15.308,15.303,32.0,13.09014,80.262
borewell_3,2022,4,29,6.03,15.208,15.296,15.285,26.6,13.09014,80.262
borewell_3,2022,4,30,2.75,15.295,15.208,15.281,31.1,13.09014,80.262
borewell_3,2022,5,1,1.75,15.389,15.295,15.291,30.5,13.09014,80.262
borewell_3,2022,5,2,3.77,15.363,15.389,15.309,31.5,13.09014,80.262
borewell_3,2022,5,3,1.59,15.451,15.363,15.33,30.9,13.09014,80.262
borewell_3,2022,5,4,3.66,15.301,15.451,15.329,36.0,13.09014,80.262
borewell_3,2022,5,5,1.17,15.343,15.301,15.336,28.1,13.09014,80.262
borewell_3,2022,5,6,3.48,15.328,15.343,15.353,28.4,13.09014,80.262
borewell_3,2022,5,7,4.25,15.31,15.328,15.355,28.1,13.09014,80.262
borewell_3,2022,5,8,3.65,15.305,15.31,15.343,28.3,13.09014,80.262
borewell_3,2022,5,9,0.06,15.321,15.305,15.337,28.1,13.09014,80.262
borewell_3,2022,5,10,3.85,15.344,15.321,15.322,33.6,13.09014,80.262
borewell_3,2022,5,11,1.14,15.365,15.344,15.331,34.3,13.09014,80.262
borewell_3,2022,5,12,2.39,15.425,15.365,15.343,28.3,13.09014,80.262
borewell_3,2022,5,13,4.28,15.374,15.425,15.349,27.5,13.09014,80.262
borewell_3,2022,5,14,0.95,15.356,15.374,15.356,31.4,13.09014,80.262
borewell_3,2022,5,15,1.03,15.369,15.356,15.365,28.3,13.09014,80.262
borewell_3,2022,5,16,4.53,15.305,15.369,15.363,31.9,13.09014,80.262
borewell_3,2022,5,17,5.39,15.463,15.305,15.38,30.6,13.09014,80.262
borewell_3,2022,5,18,1.16,15.398,15.463,15.384,25.5,13.09014,80.262
borewell_3,2022,5,19,0.77,15.403,15.398,15.381,34.6,13.09014,80.262
borewell_3,2022,5,20,3.62,15.37,15.403,15.381,35.4,13.09014,80.262
borewell_3,2022,5,21,4.24,15.433,15.37,15.392,28.2,13.09014,80.262
borewell_3,2022,5,22,1.69,15.387,15.433,15.394,28.8,13.09014,80.262
borewell_3,2022,5,23,3.38,15.323,15.387,15.397,30.9,13.09014,80.262
borewell_3,2022,5,24,2.22,15.4,15.323,15.388,31.0,13.09014,80.262
borewell_3,2022,5,25,0.4,15.376,15.4,15.385,32.0,13.09014,80.262
borewell_3,2022,5,26,0.58,15.294,15.376,15.369,36.0,13.09014,80.262
borewell_3,2022,5,27,0.39,15.351,15.294,15.366,29.5,13.09014,80.262
borewell_3,2022,5,28,2.66,15.33,15.351,15.352,27.6,13.09014,80.262
borewell_3,2022,5,29,1.71,15.337,15.33,15.344,25.9,13.09014,80.262
borewell_3,2022,5,30,0.87,15.355,15.337,15.349,27.8,13.09014,80.262
borewell_3,2022,5,31,0.74,15.354,15.355,15.342,29.9,13.09014,80.262
borewell_3,2022,6,1,19.85,15.407,15.354,15.347,35.4,13.09014,80.262
borewell_3,2022,6,2,34.58,15.383,15.407,15.36,28.4,13.09014,80.262
borewell_3,2022,6,3,32.13,15.387,15.383,15.365,30.7,13.09014,80.262
borewell_3,2022,6,4,22.77,15.402,15.387,15.375,30.0,13.09014,80.262
borewell_3,2022,6,5,29.77,15.353,15.402,15.377,33.6,13.09014,80.262
borewell_3,2022,6,6,27.72,15.495,15.353,15.397,36.0,13.09014,80.262
borewell_3,2022,6,7,23.84,15.458,15.495,15.412,28.4,13.09014,80.262
borewell_3,2022,6,8,20.59,15.474,15.458,15.422,28.5,13.09014,80.262
borewell_3,2022,6,9,9.09,15.419,15.474,15.427,33.1,13.09014,80.262
borewell_3,2022,6,10,34.48,15.391,15.419,15.427,32.0,13.09014,80.262
borewell_3,2022,6,11,25.24,15.405,15.391,15.428,35.5,13.09014,80.262
borewell_3,2022,6,12,28.6,15.377,15.405,15.431,31.8,13.09014,80.262
borewell_3,2022,6,13,26.0,15.403,15.377,15.418,28.9,13.09014,80.262
borewell_3,2022,6,14,23.29,15.494,15.403,15.423,31.8,13.09014,80.262
borewell_3,2022,6,15,12.66,15.486,15.494,15.425,33.3,13.09014,80.262
borewell_3,2022,6,16,22.63,15.379,15.486,15.419,32.5,13.09014,80.262
borewell_3,2022,6,17,12.24,15.423,15.379,15.424,31.5,13.09014,80.262
borewell_3,2022,6,18,12.61,15.418,15.423,15.426,33.2,13.09014,80.262
borewell_3,2022,6,19,29.38,15.416,15.418,15.431,33.5,13.09014,80.262
borewell_3,2022,6,20,36.91,15.337,15.416,15.422,34.1,13.09014,80.262
borewell_3,2022,6,21,6.25,15.371,15.337,15.404,31.9,13.09014,80.262
borewell_3,2022,6,22,25.52,15.507,15.371,15.407,29.5,13.09014,80.262
borewell_3,2022,6,23,31.22,15.513,15.507,15.426,30.4,13.09014,80.262
borewell_3,2022,6,24,29.96,15.436,15.513,15.428,33.6,13.09014,80.262
borewell_3,2022,6,25,22.3,15.462,15.436,15.434,27.5,13.09014,80.262
borewell_3,2022,6,26,13.48,15.385,15.462,15.43,31.1,13.09014,80.262
borewell_3,2022,6,27,26.56,15.381,15.385,15.436,28.8,13.09014,80.262
borewell_3,2022,6,28,20.63,15.569,15.381,15.465,30.1,13.09014,80.262
borewell_3,2022,6,29,14.59,15.473,15.569,15.46,33.8,13.09014,80.262
borewell_3,2022,6,30,32.78,15.594,15.473,15.471,30.6,13.09014,80.262
borewell_3,2022,7,1,27.35,15.408,15.594,15.467,30.1,13.09014,80.262
borewell_3,2022,7,2,15.7,15.46,15.408,15.467,25.9,13.09014,80.262
borewell_3,2022,7,3,19.96,15.506,15.46,15.484,32.2,13.09014,80.262
borewell_3,2022,7,4,39.37,15.482,15.506,15.499,31.9,13.09014,80.262
borewell_3,2022,7,5,40.46,15.558,15.482,15.497,36.0,13.09014,80.262
borewell_3,2022,7,6,20.18,15.53,15.558,15.505,29.1,13.09014,80.262
borewell_3,2022,7,7,44.15,15.507,15.53,15.493,30.7,13.09014,80.262
borewell_3,2022,7,8,21.98,15.576,15.507,15.517,30.7,13.09014,80.262
borewell_3,2022,7,9,36.36,15.488,15.576,15.521,34.7,13.09014,80.262
borewell_3,2022,7,10,25.76,15.482,15.488,15.517,29.7,13.09014,80.262
borewell_3,2022,7,11,14.81,15.51,15.482,15.522,30.8,13.09014,80.262
borewell_3,2022,7,12,32.75,15.558,15.51,15.522,31.8,13.09014,80.262
borewell_3,2022,7,13,7.69,15.519,15.558,15.52,30.6,13.09014,80.262
borewell_3,2022,7,14,31.91,15.501,15.519,15.519,28.7,13.09014,80.262
borewell_3,2022,7,15,21.31,15.5,15.501,15.508,30.6,13.09014,80.262
borewell_3,2022,7,16,25.12,15.544,15.5,15.516,33.2,13.09014,80.262
borewell_3,2022,7,17,8.38,15.547,15.544,15.526,26.9,13.09014,80.262
borewell_3,2022,7,18,12.68,15.496,15.547,15.524,30.4,13.09014,80.262
borewell_3,2022,7,19,23.75,15.461,15.496,15.51,27.9,13.09014,80.262
borewell_3,2022,7,20,38.41,15.669,15.461,15.531,33.6,13.09014,80.262
borewell_3,2022,7,21,11.61,15.605,15.669,15.546,25.4,13.09014,80.262
borewell_3,2022,7,22,36.18,15.559,15.605,15.554,28.3,13.09014,80.262
borewell_3,2022,7,23,8.54,15.539,15.559,15.554,31.1,13.09014,80.262
borewell_3,2022,7,24,10.66,15.65,15.539,15.569,34.7,13.09014,80.262
borewell_3,2022,7,25,15.98,15.563,15.65,15.578,29.8,13.09014,80.262
borewell_3,2022,7,26,39.22,15.564,15.563,15.593,28.3,13.09014,80.262
borewell_3,2022,7,27,22.57,15.532,15.564,15.573,35.6,13.09014,80.262
borewell_3,2022,7,28,22.69,15.623,15.532,15.576,25.7,13.09014,80.262
borewell_3,2022,7,29,44.68,15.592,15.623,15.581,24.0,13.09014,80.262
borewell_3,2022,7,30,20.51,15.632,15.592,15.594,31.3,13.09014,80.262
borewell_3,2022,7,31,18.78,15.583,15.632,15.584,28.5,13.09014,80.262
borewell_3,2022,8,1,13.71,15.622,15.583,15.593,26.9,13.09014,80.262
borewell_3,2022,8,2,13.46,15.55,15.622,15.591,32.1,13.09014,80.262
borewell_3,2022,8,3,23.74,15.598,15.55,15.6,30.7,13.09014,80.262
borewell_3,2022,8,4,30.26,15.69,15.598,15.61,28.3,13.09014,80.262
borewell_3,2022,8,5,13.34,15.583,15.69,15.608,26.2,13.09014,80.262
borewell_3,2022,8,6,41.06,15.519,15.583,15.592,32.6,13.09014,80.262
borewell_3,2022,8,7,8.65,15.583,15.519,15.592,32.0,13.09014,80.262
borewell_3,2022,8,8,28.22,15.58,15.583,15.586,29.7,13.09014,80.262
borewell_3,2022,8,9,37.02,15.621,15.58,15.596,35.5,13.09014,80.262
borewell_3,2022,8,10,21.74,15.607,15.621,15.598,26.8,13.09014,80.262
borewell_3,2022,8,11,6.76,15.658,15.607,15.593,25.4,13.09014,80.262
borewell_3,2022,8,12,25.41,15.601,15.658,15.595,27.9,13.09014,80.262
borewell_3,2022,8,13,16.94,15.63,15.601,15.611,29.9,13.09014,80.262
borewell_3,2022,8,14,12.98,15.612,15.63,15.616,30.7,13.09014,80.262
borewell_3,2022,8,15,15.71,15.626,15.612,15.622,29.3,13.09014,80.262
borewell_3,2022,8,16,9.44,15.529,15.626,15.609,31.1,13.09014,80.262
borewell_3,2022,8,17,12.73,15.562,15.529,15.602,26.2,13.09014,80.262
borewell_3,2022,8,18,7.97,15.648,15.562,15.601,34.3,13.09014,80.262
borewell_3,2022,8,19,26.43,15.56,15.648,15.595,29.8,13.09014,80.262
borewell_3,2022,8,20,19.69,15.624,15.56,15.594,33.4,13.09014,80.262
borewell_3,2022,8,21,8.22,15.575,15.624,15.589,31.0,13.09014,80.262
borewell_3,2022,8,22,22.94,15.68,15.575,15.597,31.4,13.09014,80.262
borewell_3,2022,8,23,26.48,15.711,15.68,15.623,31.7,13.09014,80.262
borewell_3,2022,8,24,6.43,15.71,15.711,15.644,31.3,13.09014,80.262
borewell_3,2022,8,25,13.47,15.696,15.71,15.651,31.9,13.09014,80.262
borewell_3,2022,8,26,34.33,15.702,15.696,15.671,34.0,13.09014,80.262
borewell_3,2022,8,27,7.59,15.673,15.702,15.678,30.6,13.09014,80.262
borewell_3,2022,8,28,38.84,15.616,15.673,15.684,32.1,13.09014,80.262
borewell_3,2022,8,29,15.86,15.667,15.616,15.682,29.7,13.09014,80.262
borewell_3,2022,8,30,26.81,15.64,15.667,15.672,34.3,13.09014,80.262
borewell_3,2022,8,31,40.6,15.707,15.64,15.672,28.0,13.09014,80.262
borewell_3,2022,9,1,23.81,15.602,15.707,15.658,35.4,13.09014,80.262
borewell_3,2022,9,2,17.67,15.712,15.602,15.66,29.9,13.09014,80.262
borewell_3,2022,9,3,43.53,15.656,15.712,15.657,25.7,13.09014,80.262
borewell_3,2022,9,4,12.21,15.647,15.656,15.661,30.4,13.09014,80.262
borewell_3,2022,9,5,12.58,15.729,15.647,15.67,28.0,13.09014,80.262
borewell_3,2022,9,6,12.67,15.643,15.729,15.671,32.5,13.09014,80.262
borewell_3,2022,9,7,41.39,15.717,15.643,15.672,28.0,13.09014,80.262
borewell_3,2022,9,8,34.6,15.57,15.717,15.668,28.7,13.09014,80.262
borewell_3,2022,9,9,25.11,15.756,15.57,15.674,24.3,13.09014,80.262
borewell_3,2022,9,10,15.34,15.721,15.756,15.683,28.6,13.09014,80.262
borewell_3,2022,9,11,36.54,15.685,15.721,15.689,24.0,13.09014,80.262
borewell_3,2022,9,12,38.09,15.652,15.685,15.678,25.2,13.09014,80.262
borewell_3,2022,9,13,12.03,15.72,15.652,15.689,32.3,13.09014,80.262
borewell_3,2022,9,14,15.53,15.684,15.72,15.684,32.4,13.09014,80.262
borewell_3,2022,9,15,32.71,15.682,15.684,15.7,31.3,13.09014,80.262
borewell_3,2022,9,16,20.85,15.728,15.682,15.696,27.1,13.09014,80.262
borewell_3,2022,9,17,7.32,15.751,15.728,15.7,29.9,13.09014,80.262
borewell_3,2022,9,18,39.73,15.588,15.751,15.686,30.0,13.09014,80.262
borewell_3,2022,9,19,23.74,15.739,15.588,15.699,26.5,13.09014,80.262
borewell_3,2022,9,20,34.28,15.625,15.739,15.685,34.5,13.09014,80.262
borewell_3,2022,9,21,47.87,15.676,15.625,15.684,32.6,13.09014,80.262
borewell_3,2022,9,22,18.9,15.663,15.676,15.682,29.3,13.09014,80.262
borewell_3,2022,9,23,7.92,15.727,15.663,15.681,30.1,13.09014,80.262
borewell_3,2022,9,24,27.59,15.781,15.727,15.686,30.6,13.09014,80.262
borewell_3,2022,9,25,13.1,15.682,15.781,15.699,24.0,13.09014,80.262
borewell_3,2022,9,26,5.93,15.655,15.682,15.687,29.3,13.09014,80.262
borewell_3,2022,9,27,22.75,15.667,15.655,15.693,28.0,13.09014,80.262
borewell_3,2022,9,28,27.63,15.726,15.667,15.7,27.0,13.09014,80.262
borewell_3,2022,9,29,25.29,15.759,15.726,15.714,29.2,13.09014,80.262
borewell_3,2022,9,30,31.73,15.641,15.759,15.701,35.4,13.09014,80.262
borewell_3,2022,10,1,6.84,15.722,15.641,15.693,31.9,13.09014,80.262
borewell_3,2022,10,2,16.85,15.707,15.722,15.697,28.3,13.09014,80.262
borewell_3,2022,10,3,3.02,15.687,15.707,15.701,31.7,13.09014,80.262
borewell_3,2022,10,4,13.65,15.777,15.687,15.717,34.2,13.09014,80.262
borewell_3,2022,10,5,7.78,15.722,15.777,15.716,32.8,13.09014,80.262
borewell_3,2022,10,6,10.8,15.805,15.722,15.723,30.2,13.09014,80.262
borewell_3,2022,10,7,3.03,15.898,15.805,15.76,28.1,13.09014,80.262
borewell_3,2022,10,8,9.56,15.716,15.898,15.759,32.1,13.09014,80.262
borewell_3,2022,10,9,5.19,15.631,15.716,15.748,31.2,13.09014,80.262
borewell_3,2022,10,10,2.55,15.734,15.631,15.755,32.7,13.09014,80.262
borewell_3,2022,10,11,13.55,15.76,15.734,15.752,31.9,13.09014,80.262
borewell_3,2022,10,12,12.13,15.734,15.76,15.754,33.1,13.09014,80.262
borewell_3,2022,10,13,3.88,15.707,15.734,15.74,28.4,13.09014,80.262
borewell_3,2022,10,14,9.15,15.717,15.707,15.714,34.0,13.09014,80.262
borewell_3,2022,10,15,11.2,15.726,15.717,15.716,30.6,13.09014,80.262
borewell_3,2022,10,16,8.33,15.763,15.726,15.735,36.0,13.09014,80.262
borewell_3,2022,10,17,6.38,15.781,15.763,15.741,27.9,13.09014,80.262
borewell_3,2022,10,18,4.69,15.771,15.781,15.743,35.2,13.09014,80.262
borewell_3,2022,10,19,10.9,15.715,15.771,15.74,30.6,13.09014,80.262
borewell_3,2022,10,20,15.62,15.773,15.715,15.749,28.0,13.09014,80.262
borewell_3,2022,10,21,13.52,15.739,15.773,15.753,28.5,13.09014,80.262
borewell_3,2022,10,22,8.53,15.706,15.739,15.75,29.0,13.09014,80.262
borewell_3,2022,10,23,8.27,15.79,15.706,15.754,31.3,13.09014,80.262
borewell_3,2022,10,24,14.12,15.794,15.79,15.756,31.6,13.09014,80.262
borewell_3,2022,10,25,11.69,15.754,15.794,15.753,28.3,13.09014,80.262
borewell_3,2022,10,26,2.65,15.683,15.754,15.749,29.9,13.09014,80.262
borewell_3,2022,10,27,13.19,15.831,15.683,15.757,36.0,13.09014,80.262
borewell_3,2022,10,28,3.36,15.797,15.831,15.765,35.2,13.09014,80.262
borewell_3,2022,10,29,3.02,15.799,15.797,15.779,31.3,13.09014,80.262
borewell_3,2022,10,30,6.54,15.753,15.799,15.773,30.1,13.09014,80.262
borewell_3,2022,10,31,14.5,15.738,15.753,15.765,30.4,13.09014,80.262
borewell_3,2022,11,1,9.77,15.726,15.738,15.761,31.8,13.09014,80.262
borewell_3,2022,11,2,6.82,15.734,15.726,15.768,26.9,13.09014,80.262
borewell_3,2022,11,3,6.36,15.728,15.734,15.754,29.2,13.09014,80.262
borewell_3,2022,11,4,5.99,15.742,15.728,15.746,25.0,13.09014,80.262
borewell_3,2022,11,5,4.73,15.732,15.742,15.736,31.2,13.09014,80.262
borewell_3,2022,11,6,12.37,15.751,15.732,15.736,31.9,13.09014,80.262
borewell_3,2022,11,7,15.07,15.698,15.751,15.73,28.6,13.09014,80.262
borewell_3,2022,11,8,4.18,15.695,15.698,15.726,34.7,13.09014,80.262
borewell_3,2022,11,9,9.89,15.741,15.695,15.727,26.3,13.09014,80.262
borewell_3,2022,11,10,12.24,15.749,15.741,15.73,25.6,13.09014,80.262
borewell_3,2022,11,11,8.18,15.746,15.749,15.73,30.7,13.09014,80.262
borewell_3,2022,11,12,4.59,15.727,15.746,15.73,33.1,13.09014,80.262
borewell_3,2022,11,13,4.25,15.787,15.727,15.735,35.1,13.09014,80.262
borewell_3,2022,11,14,12.4,15.74,15.787,15.741,28.6,13.09014,80.262
borewell_3,2022,11,15,13.76,15.711,15.74,15.743,33.2,13.09014,80.262
borewell_3,2022,11,16,4.65,15.778,15.711,15.748,29.9,13.09014,80.262
borewell_3,2022,11,17,5.23,15.706,15.778,15.742,29.5,13.09014,80.262
borewell_3,2022,11,18,7.23,15.696,15.706,15.735,32.7,13.09014,80.262
